	Subjects	Trial	Delay	RTs						
1797	9	197	100	399.1345431						
1798	9	198	500	256.7311207						
1799	9	199	100	314.7235377						
1800	9	200	500	142.9169084						
1801	10	1	100	354.2870379						
1802	10	2	100	443.6773303						
1803	10	3	500	318.6141704						
1804	10	4	500	192.0789978						
1805	10	5	500	208.9985823						
1806	10	6	100	328.0825643						
1807	10	7	500	284.0597015						
1808	10	8	100	359.2546375						
1809	10	9	500	314.2619148						
1810	10	10	100	215.0769377						
1811	10	11	100	386.3505248						
1812	10	12	100	368.5690914						
1813	10	13	100	331.5326696						
1814	10	14	100	330.4699749						
1815	10	15	500	246.6831661						
1816	10	16	500	196.2368132						
1817	10	17	500	176.6257675						
1818	10	18	500	202.816358						
1819	10	19	500	337.8977762						
1820	10	20	100	232.3029282						
1821	10	21	100	281.1194166						
1822	10	22	500	255.4561375						
1823	10	23	100	341.2871102						
1824	10	24	500	363.8978433						
1825	10	25	100	417.7978433						
1826	10	26	500	250.3314624						
1827	10	27	500	209.0414286						
1828	10	28	100	343.4410002						
1829	10	29	100	392.0694587						
1830	10	30	100	414.6959924						
1831	10	31	500	249.5614445						
1832	10	32	500	248.5889464						
1833	10	33	100	447.4844742						
1834	10	34	500	201.6689901						
1835	10	35	500	250.8418943						
1836	10	36	100	383.1628649						
1837	10	37	100	245.0610851						
1838	10	38	100	335.7709007						
1839	10	39	100	338.9696952						
1840	10	40	500	252.9520994						
1841	10	41	100	254.6195337						
1842	10	42	100	350.0464184						
1843	10	43	100	327.4393154						
1844	10	44	500	250.5318191						
1845	10	45	100	379.3705967						
1846	10	46	500	249.990877						
1847	10	47	100	370.7834223						
1848	10	48	500	233.2632899						
1849	10	49	100	267.5008205						
1850	10	50	100	376.8068223						
1851	10	51	100	300.8655135						
1852	10	52	100	324.4126495						
1853	10	53	100	290.3979497						
1854	10	54	500	321.5822576						
1855	10	55	100	372.1626944						
1856	10	56	100	338.9950465						
1857	10	57	500	207.9686227						
1858	10	58	100	305.3276052						
1859	10	59	500	272.6552158						
1860	10	60	100	281.4560651						
1861	10	61	100	406.761169						
1862	10	62	100	403.2969488						
1863	10	63	500	194.1947454						
1864	10	64	100	307.2949876						
1865	10	65	500	292.736332						
1866	10	66	100	336.0415387						
1867	10	67	100	334.7867055						
1868	10	68	100	281.9363391						
1869	10	69	500	233.339369						
1870	10	70	100	450.3306697						
1871	10	71	100	363.1937837						
1872	10	72	100	386.9234828						
1873	10	73	100	360.9395131						
1874	10	74	100	305.5328633						
1875	10	75	500	240.5153708						
1876	10	76	100	307.5319316						
1877	10	77	100	329.0916131						
1878	10	78	500	192.3451381						
1879	10	79	500	196.6221052						
1880	10	80	100	385.45789						
1881	10	81	500	163.7290951						
1882	10	82	100	321.6577159						
1883	10	83	500	187.5844094						
1884	10	84	500	205.6252427						
1885	10	85	100	350.1161544						
1886	10	86	100	353.2691915						
1887	10	87	500	202.9739517						
1888	10	88	500	170.7156979						
1889	10	89	100	359.2211617						
1890	10	90	500	300.9468287						
1891	10	91	100	309.3189045						
1892	10	92	100	360.9759303						
1893	10	93	100	365.7887553						
1894	10	94	500	169.7961893						
1895	10	95	500	238.3437027						
1896	10	96	500	242.9032828						
1897	10	97	100	364.9966047						
1898	10	98	500	280.2469832						
1899	10	99	500	276.3803038						
1900	10	100	500	264.545008						
1901	10	101	100	298.0437635						
1902	10	102	100	428.6486058						
1903	10	103	500	388.2997669						
1904	10	104	500	336.9047628						
1905	10	105	500	279.8963098						
1906	10	106	100	355.0002952						
1907	10	107	100	306.2262578						
1908	10	108	100	325.7733363						
1909	10	109	100	383.5427249						
1910	10	110	500	239.2736658						
1911	10	111	100	301.689238						
1912	10	112	500	299.4953745						
1913	10	113	500	346.8919309						
1914	10	114	100	388.1637364						
1915	10	115	500	186.1447612						
1916	10	116	100	364.4893237						
1917	10	117	500	188.6020554						
1918	10	118	500	276.6985552						
1919	10	119	100	401.7182408						
1920	10	120	100	367.0882445						
1921	10	121	500	289.6278069						
1922	10	122	500	241.8182548						
1923	10	123	500	279.0413909						
1924	10	124	500	255.684121						
1925	10	125	100	378.146213						
1926	10	126	500	254.1229653						
1927	10	127	500	305.4998681						
1928	10	128	100	328.3538339						
1929	10	129	500	196.3120016						
1930	10	130	100	330.1313096						
1931	10	131	500	239.0794031						
1932	10	132	100	347.4035075						
1933	10	133	500	170.6431321						
1934	10	134	100	362.906206						
1935	10	135	100	387.8263607						
1936	10	136	100	269.1144996						
1937	10	137	100	375.8794213						
1938	10	138	100	340.605302						
1939	10	139	500	216.9056338						
1940	10	140	500	226.4486754						
1941	10	141	500	302.8733222						
1942	10	142	500	336.4886562						
1943	10	143	100	370.0755868						
1944	10	144	500	155.4037006						
1945	10	145	100	396.4691237						
1946	10	146	500	290.6613986						
1947	10	147	100	371.7964321						
1948	10	148	100	419.496776						
1949	10	149	500	251.7656175						
1950	10	150	500	210.1521118						
1951	10	151	500	247.1767331						
1952	10	152	500	245.6717417						
1953	10	153	500	216.7056856						
1954	10	154	500	275.2396051						
1955	10	155	100	330.2720326						
1956	10	156	500	227.4776997						
1957	10	157	100	297.8136087						
1958	10	158	100	308.7707601						
1959	10	159	500	306.8635332						
1960	10	160	100	389.8367624						
1961	10	161	100	307.2979719						
1962	10	162	500	271.6713365						
1963	10	163	100	361.7025255						
1964	10	164	500	248.1386788						
1965	10	165	500	229.7756123						
1966	10	166	500	187.0011701						
1967	10	167	100	304.3270156						
1968	10	168	500	235.1937577						
1969	10	169	100	359.6730921						
1970	10	170	100	359.4193052						
1971	10	171	500	162.2730027						
1972	10	172	100	402.9602033						
1973	10	173	500	239.047214						
1974	10	174	500	185.1901388						
1975	10	175	500	223.025998						
1976	10	176	500	227.3046647						
1977	10	177	100	364.0339165						
1978	10	178	500	202.761959						
1979	10	179	500	198.543387						
1980	10	180	500	235.5947649						
1981	10	181	500	334.1227937						
1982	10	182	500	310.7753441						
1983	10	183	500	321.9356995						
1984	10	184	500	155.5202982						
1985	10	185	100	368.5770355						
1986	10	186	100	376.1474648						
1987	10	187	500	302.8033628						
1988	10	188	500	219.2794926						
1989	10	189	100	412.8899139						
1990	10	190	500	225.8146354						
1991	10	191	100	335.2167406						
1992	10	192	500	251.8481506						
1993	10	193	500	315.6688023						
1994	10	194	500	230.8555449						
1995	10	195	100	269.2814723						
1996	10	196	100	333.1281551						
1997	10	197	500	341.2714194						
1998	10	198	100	335.8417325						
1999	10	199	100	219.9638378						
2000	10	200	500	275.0931438						
2001	11	1	500	144.4260712						
2002	11	2	500	264.3350539						
2003	11	3	500	261.7777232						
2004	11	4	100	382.2385573						
2005	11	5	500	193.1343084						
2006	11	6	500	234.8738374						
2007	11	7	500	271.6188266						
2008	11	8	500	221.389097						
2009	11	9	100	377.0586587						
2010	11	10	500	243.6403947						
2011	11	11	500	263.0403763						
2012	11	12	500	312.1083274						
2013	11	13	100	297.6577554						
2014	11	14	500	208.3530951						
2015	11	15	500	188.9568549						
2016	11	16	500	338.3017519						
2017	11	17	100	244.4161439						
2018	11	18	100	343.4566445						
2019	11	19	100	391.1235928						
2020	11	20	500	233.6810097						
2021	11	21	500	317.841377						
2022	11	22	100	448.2480614						
2023	11	23	500	245.5495995						
2024	11	24	100	356.4515579						
2025	11	25	100	405.7631894						
2026	11	26	500	242.0617433						
2027	11	27	500	307.8680545						
2028	11	28	500	226.6079968						
2029	11	29	100	371.958426						
2030	11	30	100	298.3432994						
2031	11	31	100	334.7396914						
2032	11	32	500	149.710488						
2033	11	33	100	384.5544127						
2034	11	34	100	341.1629343						
2035	11	35	500	216.0808418						
2036	11	36	100	482.9422194						
2037	11	37	500	247.2513102						
2038	11	38	100	381.1922199						
2039	11	39	100	340.2902757						
2040	11	40	500	211.5212184						
2041	11	41	500	211.7931749						
2042	11	42	500	210.2333421						
2043	11	43	100	454.7115188						
2044	11	44	100	362.0467533						
2045	11	45	100	362.1655324						
2046	11	46	500	276.6416341						
2047	11	47	100	297.6018882						
2048	11	48	100	326.1595018						
2049	11	49	100	367.7617694						
2050	11	50	500	360.0885967						
2051	11	51	500	222.0463716						
2052	11	52	500	235.4198281						
2053	11	53	100	379.3286231						
2054	11	54	500	203.3132226						
2055	11	55	100	370.8004625						
2056	11	56	500	186.4311458						
2057	11	57	100	388.3944221						
2058	11	58	100	289.7702705						
2059	11	59	500	264.5215074						
2060	11	60	100	374.5351449						
2061	11	61	100	298.8179113						
2062	11	62	500	254.8061875						
2063	11	63	100	342.0610935						
2064	11	64	500	247.8890547						
2065	11	65	500	160.5197486						
2066	11	66	500	178.2183513						
2067	11	67	100	383.5075771						
2068	11	68	500	247.305188						
2069	11	69	500	300.2584145						
2070	11	70	100	370.3797841						
2071	11	71	100	493.3936678						
2072	11	72	100	352.9372845						
2073	11	73	500	301.8684989						
2074	11	74	500	229.8885296						
2075	11	75	100	403.0556556						
2076	11	76	100	357.1911742						
2077	11	77	500	254.2894586						
2078	11	78	100	372.8322024						
2079	11	79	100	500.2561779						
2080	11	80	500	262.7618684						
2081	11	81	500	225.3829764						
2082	11	82	100	273.9938255						
2083	11	83	100	324.124347						
2084	11	84	100	401.0054852						
2085	11	85	100	322.3490795						
2086	11	86	100	432.0631873						
2087	11	87	500	215.1553353						
2088	11	88	500	233.8228837						
2089	11	89	500	156.449146						
2090	11	90	100	367.4854615						
2091	11	91	500	206.8700674						
2092	11	92	100	350.4951435						
2093	11	93	100	347.2320566						
2094	11	94	100	343.5220677						
2095	11	95	100	320.547996						
2096	11	96	500	253.8731225						
2097	11	97	100	406.6729478						
2098	11	98	100	410.1983844						
2099	11	99	500	306.8171147						
2100	11	100	500	273.5443523						
2101	11	101	500	285.121662						
2102	11	102	500	172.7463605						
2103	11	103	500	218.5933593						
2104	11	104	500	207.9137245						
2105	11	105	500	365.2897637						
2106	11	106	500	212.2969245						
2107	11	107	500	262.5195989						
2108	11	108	500	286.6739063						
2109	11	109	100	376.9365556						
2110	11	110	100	400.6966927						
2111	11	111	100	286.21335						
2112	11	112	100	359.4493697						
2113	11	113	500	240.2383431						
2114	11	114	500	196.667513						
2115	11	115	100	314.5327463						
2116	11	116	100	388.3728469						
2117	11	117	500	283.2407489						
2118	11	118	100	316.3109442						
2119	11	119	100	317.9980225						
2120	11	120	100	337.5613709						
2121	11	121	100	408.6145353						
2122	11	122	500	211.161617						
2123	11	123	100	328.3938701						
2124	11	124	500	348.7802142						
2125	11	125	100	351.6509287						
2126	11	126	500	203.3544015						
2127	11	127	100	271.6682045						
2128	11	128	100	251.3960012						
2129	11	129	500	217.3700766						
2130	11	130	500	305.8544964						
2131	11	131	100	339.8378948						
2132	11	132	500	297.360209						
2133	11	133	500	234.8675049						
2134	11	134	100	341.6573446						
2135	11	135	500	368.072972						
2136	11	136	100	458.2045478						
2137	11	137	100	358.4201353						
2138	11	138	500	193.5499522						
2139	11	139	100	308.84141						
2140	11	140	500	276.8371744						
2141	11	141	500	282.3417228						
2142	11	142	100	391.8447742						
2143	11	143	500	281.7897431						
2144	11	144	100	386.7632321						
2145	11	145	100	401.7246264						
2146	11	146	500	236.6670077						
2147	11	147	500	272.1972619						
2148	11	148	500	192.964082						
2149	11	149	100	325.4024456						
2150	11	150	100	386.3350797						
2151	11	151	100	314.6255477						
2152	11	152	500	268.1217636						
2153	11	153	100	394.526409						
2154	11	154	100	316.4796303						
2155	11	155	100	355.3806128						
2156	11	156	500	148.1059444						
2157	11	157	500	220.4172619						
2158	11	158	100	354.2256076						
2159	11	159	100	365.1720238						
2160	11	160	100	367.3709573						
2161	11	161	500	302.3197853						
2162	11	162	500	303.203059						
2163	11	163	100	334.2914225						
2164	11	164	100	301.1458068						
2165	11	165	100	351.5812784						
2166	11	166	500	255.441735						
2167	11	167	100	362.6854091						
2168	11	168	500	227.8898034						
2169	11	169	100	287.4285513						
2170	11	170	500	262.4874609						
2171	11	171	500	213.5959906						
2172	11	172	100	415.0240974						
2173	11	173	500	304.0789978						
2174	11	174	500	295.7923899						
2175	11	175	500	220.8308241						
2176	11	176	100	365.7552312						
2177	11	177	100	390.6537782						
2178	11	178	500	261.2067798						
2179	11	179	100	233.405321						
2180	11	180	100	306.8552881						
2181	11	181	500	189.4887432						
2182	11	182	500	280.2298504						
2183	11	183	500	178.3736166						
2184	11	184	100	369.7712847						
2185	11	185	500	257.1633526						
2186	11	186	500	262.4022922						
2187	11	187	100	330.5259366						
2188	11	188	100	455.4397037						
2189	11	189	500	227.8839243						
2190	11	190	500	246.4786641						
2191	11	191	500	132.2199018						
2192	11	192	500	301.9604006						
2193	11	193	100	302.3671027						
2194	11	194	100	325.2821781						
2195	11	195	500	170.6312787						
2196	11	196	100	383.3913992						
2197	11	197	100	436.7929967						
2198	11	198	100	384.5743459						
2199	11	199	500	369.1391287						
2200	11	200	100	364.684038						
2201	12	1	100	235.2486164						
2202	12	2	100	302.3965363						
2203	12	3	500	203.0500366						
2204	12	4	100	341.5550821						
2205	12	5	500	268.2627676						
2206	12	6	100	392.033474						
2207	12	7	500	175.7873852						
2208	12	8	100	368.3183051						
2209	12	9	100	328.0184773						
2210	12	10	100	428.7022373						
2211	12	11	100	313.1148383						
2212	12	12	100	454.0640981						
2213	12	13	500	252.0541157						
2214	12	14	500	257.3548593						
2215	12	15	500	253.1123291						
2216	12	16	500	268.3322363						
2217	12	17	500	224.9118014						
2218	12	18	500	200.1457102						
2219	12	19	500	258.5971909						
2220	12	20	100	437.1930913						
2221	12	21	100	387.3662624						
2222	12	22	500	323.1643742						
2223	12	23	100	376.4705438						
2224	12	24	100	355.6412202						
2225	12	25	100	302.9550174						
2226	12	26	500	209.1441593						
2227	12	27	500	352.4858313						
2228	12	28	500	230.4885832						
2229	12	29	500	197.2479753						
2230	12	30	500	245.5964009						
2231	12	31	100	367.5742508						
2232	12	32	500	138.6447518						
2233	12	33	100	331.1500956						
2234	12	34	500	165.4937936						
2235	12	35	500	245.0191632						
2236	12	36	100	446.9359992						
2237	12	37	100	370.1954176						
2238	12	38	100	300.4771526						
2239	12	39	100	347.5371512						
2240	12	40	100	346.6845308						
2241	12	41	100	365.8277486						
2242	12	42	500	247.3568913						
2243	12	43	500	270.3548974						
2244	12	44	100	378.9265574						
2245	12	45	500	334.7271174						
2246	12	46	500	320.5111287						
2247	12	47	500	250.6251472						
2248	12	48	100	333.0394289						
2249	12	49	100	390.0211824						
2250	12	50	100	297.6665007						
2251	12	51	100	307.3505339						
2252	12	52	100	345.7986791						
2253	12	53	500	271.8111759						
2254	12	54	500	301.5642092						
2255	12	55	500	210.3391454						
2256	12	56	500	242.0199825						
2257	12	57	500	221.9928967						
2258	12	58	500	268.9761588						
2259	12	59	500	309.3838433						
2260	12	60	500	236.3508085						
2261	12	61	100	297.9138447						
2262	12	62	100	314.3654144						
2263	12	63	500	249.1260433						
2264	12	64	500	279.1068285						
2265	12	65	100	330.8475176						
2266	12	66	100	321.5623039						
2267	12	67	500	303.6941307						
2268	12	68	500	178.4752598						
2269	12	69	500	138.3292352						
2270	12	70	100	415.6961281						
2271	12	71	100	378.7813366						
2272	12	72	100	293.0961237						
2273	12	73	100	318.3788408						
2274	12	74	100	334.8260797						
2275	12	75	500	264.6420156						
2276	12	76	100	388.9188457						
2277	12	77	100	337.8285543						
2278	12	78	100	382.7158015						
2279	12	79	100	385.9297504						
2280	12	80	500	207.6719382						
2281	12	81	500	225.3699074						
2282	12	82	100	277.885266						
2283	12	83	500	345.654012						
2284	12	84	500	152.5614339						
2285	12	85	500	185.6365795						
2286	12	86	500	248.3348959						
2287	12	87	500	289.7989768						
2288	12	88	100	401.6264899						
2289	12	89	500	243.2902591						
2290	12	90	100	259.1103875						
2291	12	91	500	233.0407989						
2292	12	92	100	252.5248729						
2293	12	93	100	295.7150549						
2294	12	94	100	373.5794015						
2295	12	95	100	308.364668						
2296	12	96	100	320.9326778						
2297	12	97	500	190.0151667						
2298	12	98	500	215.6518418						
2299	12	99	500	293.0447992						
2300	12	100	100	296.3390833						
2301	12	101	500	204.6941552						
2302	12	102	500	226.6663458						
2303	12	103	500	240.2943246						
2304	12	104	100	381.8341997						
2305	12	105	100	343.922811						
2306	12	106	100	361.9239157						
2307	12	107	100	313.9209888						
2308	12	108	100	373.4768062						
2309	12	109	100	315.4420658						
2310	12	110	500	352.113417						
2311	12	111	100	337.165084						
2312	12	112	100	350.1675926						
2313	12	113	500	241.1152538						
2314	12	114	100	295.9525171						
2315	12	115	100	394.4336936						
2316	12	116	100	376.6967426						
2317	12	117	100	464.8724113						
2318	12	118	100	283.6361976						
2319	12	119	100	352.2328023						
2320	12	120	500	218.3321627						
2321	12	121	500	218.1630359						
2322	12	122	100	311.7515647						
2323	12	123	100	411.8905634						
2324	12	124	500	293.9043923						
2325	12	125	500	225.025468						
2326	12	126	500	231.6564095						
2327	12	127	100	342.9254331						
2328	12	128	100	365.3952576						
2329	12	129	500	204.9218246						
2330	12	130	500	260.5847724						
2331	12	131	500	337.8946517						
2332	12	132	100	407.2080522						
2333	12	133	500	249.9260884						
2334	12	134	100	344.7437112						
2335	12	135	500	105.087916						
2336	12	136	500	239.1492046						
2337	12	137	500	251.0619542						
2338	12	138	100	337.8058142						
2339	12	139	500	330.2905164						
2340	12	140	100	390.2501419						
2341	12	141	100	435.3852599						
2342	12	142	100	263.6665749						
2343	12	143	500	298.0221091						
2344	12	144	500	224.5994538						
2345	12	145	100	325.6425986						
2346	12	146	500	318.3118791						
2347	12	147	500	275.92017						
2348	12	148	100	332.894749						
2349	12	149	100	407.0083732						
2350	12	150	100	362.4098627						
2351	12	151	100	315.4057854						
2352	12	152	500	243.5377273						
2353	12	153	100	327.1846899						
2354	12	154	100	360.3268585						
2355	12	155	100	365.8825534						
2356	12	156	500	238.4869295						
2357	12	157	500	290.6117231						
2358	12	158	500	181.8473463						
2359	12	159	100	412.2912758						
2360	12	160	100	327.5219443						
2361	12	161	500	219.0908324						
2362	12	162	500	187.1203891						
2363	12	163	500	257.8008092						
2364	12	164	500	255.311642						
2365	12	165	500	117.8352892						
2366	12	166	100	314.041709						
2367	12	167	500	265.6242173						
2368	12	168	100	351.6903785						
2369	12	169	500	327.8534529						
2370	12	170	100	405.3395779						
2371	12	171	500	350.1633216						
2372	12	172	100	372.9879635						
2373	12	173	500	189.2560234						
2374	12	174	500	291.7577364						
2375	12	175	500	207.3284354						
2376	12	176	100	305.8732639						
2377	12	177	100	275.1241071						
2378	12	178	100	356.3494075						
2379	12	179	500	171.4093172						
2380	12	180	500	230.8183072						
2381	12	181	500	227.6161633						
2382	12	182	100	330.7753766						
2383	12	183	100	336.6339673						
2384	12	184	100	367.632446						
2385	12	185	500	233.6998698						
2386	12	186	500	216.2015416						
2387	12	187	100	360.0940143						
2388	12	188	500	242.8107391						
2389	12	189	500	284.3381546						
2390	12	190	100	395.4360174						
2391	12	191	500	288.4656172						
2392	12	192	100	285.4259978						
2393	12	193	500	257.6468442						
2394	12	194	100	401.5338456						
2395	12	195	500	238.2904323						
2396	12	196	500	269.1142536						
2397	12	197	100	251.0484334						
2398	12	198	500	228.9795457						
2399	12	199	100	288.64582						
2400	12	200	500	188.7660818						
2401	13	1	500	257.7486557						
2402	13	2	500	316.8672334						
2403	13	3	100	334.4239136						
2404	13	4	100	398.543093						
2405	13	5	500	330.1467972						
2406	13	6	100	377.7000107						
2407	13	7	500	184.2044392						
2408	13	8	500	266.3799803						
2409	13	9	500	203.0443588						
2410	13	10	100	334.292696						
2411	13	11	100	394.8509832						
2412	13	12	100	335.6886989						
2413	13	13	500	283.1049741						
2414	13	14	500	266.6277146						
2415	13	15	500	216.144879						
2416	13	16	100	389.6565358						
2417	13	17	100	368.3160255						
2418	13	18	100	317.087237						
2419	13	19	500	343.95772						
2420	13	20	500	236.6548877						
2421	13	21	500	248.7586795						
2422	13	22	500	115.8314461						
2423	13	23	100	279.6219495						
2424	13	24	100	241.6996461						
2425	13	25	100	463.0059051						
2426	13	26	100	340.5061977						
2427	13	27	500	219.6680678						
2428	13	28	500	275.2455791						
2429	13	29	500	211.7143839						
2430	13	30	500	226.8592946						
2431	13	31	500	257.6536545						
2432	13	32	100	368.2139356						
2433	13	33	500	243.2544354						
2434	13	34	100	319.6186047						
2435	13	35	500	314.9304096						
2436	13	36	100	311.0136414						
2437	13	37	100	438.8324798						
2438	13	38	500	284.2479439						
2439	13	39	100	319.1211918						
2440	13	40	500	263.4053047						
2441	13	41	100	380.56441						
2442	13	42	500	247.6016047						
2443	13	43	500	345.3721093						
2444	13	44	100	435.6524284						
2445	13	45	100	400.3612525						
2446	13	46	100	304.4464574						
2447	13	47	100	348.5619815						
2448	13	48	100	263.105143						
2449	13	49	500	310.5580818						
2450	13	50	500	206.1546722						
2451	13	51	500	284.6261968						
2452	13	52	500	224.8972647						
2453	13	53	100	429.2443162						
2454	13	54	100	360.4578231						
2455	13	55	500	196.6859003						
2456	13	56	500	294.8915039						
2457	13	57	100	346.7201274						
2458	13	58	500	249.2373059						
2459	13	59	100	414.471898						
2460	13	60	100	387.2534928						
2461	13	61	100	357.4055764						
2462	13	62	100	269.2685202						
2463	13	63	100	353.3026715						
2464	13	64	100	343.0471418						
2465	13	65	500	226.6836209						
2466	13	66	500	367.57573						
2467	13	67	100	398.4172349						
2468	13	68	100	314.3240436						
2469	13	69	500	260.0781522						
2470	13	70	500	264.3336039						
2471	13	71	100	375.1663617						
2472	13	72	500	174.8342662						
2473	13	73	100	389.5267092						
2474	13	74	100	373.2049921						
2475	13	75	100	350.4667947						
2476	13	76	100	397.9787225						
2477	13	77	500	244.8898765						
2478	13	78	100	380.3638757						
2479	13	79	100	270.653178						
2480	13	80	100	338.0161152						
2481	13	81	100	404.0941239						
2482	13	82	100	332.0394775						
2483	13	83	500	184.9753566						
2484	13	84	100	308.3850876						
2485	13	85	100	372.349206						
2486	13	86	500	238.9707911						
2487	13	87	500	242.9594851						
2488	13	88	500	274.5694118						
2489	13	89	100	342.9648685						
2490	13	90	500	274.1954463						
2491	13	91	500	204.0023916						
2492	13	92	100	365.3338657						
2493	13	93	500	194.9289511						
2494	13	94	500	185.4096336						
2495	13	95	500	208.596555						
2496	13	96	500	201.6687609						
2497	13	97	500	291.4190818						
2498	13	98	100	372.2251014						
2499	13	99	500	263.4525514						
2500	13	100	500	261.0868166						
2501	13	101	100	369.6471505						
2502	13	102	500	219.1998599						
2503	13	103	500	306.4865697						
2504	13	104	100	300.6023689						
2505	13	105	100	424.1806419						
2506	13	106	500	240.0037469						
2507	13	107	500	320.8442399						
2508	13	108	100	373.4863872						
2509	13	109	100	351.2616639						
2510	13	110	500	223.3444245						
2511	13	111	500	178.8603875						
2512	13	112	500	269.9359679						
2513	13	113	100	261.3125179						
2514	13	114	500	233.7553268						
2515	13	115	500	287.6312308						
2516	13	116	100	431.1368256						
2517	13	117	100	352.093244						
2518	13	118	500	311.1276962						
2519	13	119	100	357.1912567						
2520	13	120	500	188.3425432						
2521	13	121	500	230.9184686						
2522	13	122	100	358.3144343						
2523	13	123	500	203.0945097						
2524	13	124	100	316.4685691						
2525	13	125	100	307.8315311						
2526	13	126	100	280.5008046						
2527	13	127	100	326.6757936						
2528	13	128	100	337.813899						
2529	13	129	100	315.0133015						
2530	13	130	500	285.946792						
2531	13	131	500	325.6096692						
2532	13	132	100	284.6099823						
2533	13	133	100	364.9517649						
2534	13	134	500	238.7715758						
2535	13	135	100	307.0135809						
2536	13	136	500	261.1742911						
2537	13	137	500	157.4325196						
2538	13	138	500	164.9803431						
2539	13	139	100	384.2389044						
2540	13	140	500	230.0646436						
2541	13	141	100	351.0812354						
2542	13	142	100	354.0641097						
2543	13	143	100	356.5182296						
2544	13	144	100	427.9413989						
2545	13	145	100	387.541572						
2546	13	146	500	205.7320866						
2547	13	147	500	217.9770376						
2548	13	148	500	235.2470584						
2549	13	149	100	336.3202646						
2550	13	150	500	229.2269559						
2551	13	151	100	267.3203764						
2552	13	152	500	233.8724531						
2553	13	153	500	270.430385						
2554	13	154	100	526.7144523						
2555	13	155	500	298.1771127						
2556	13	156	100	342.0172735						
2557	13	157	500	235.6609635						
2558	13	158	500	183.2799684						
2559	13	159	100	461.1033856						
2560	13	160	500	276.4332335						
2561	13	161	500	246.3969077						
2562	13	162	500	255.1620822						
2563	13	163	500	245.2731026						
2564	13	164	500	182.5331643						
2565	13	165	100	337.4588626						
2566	13	166	100	288.9417713						
2567	13	167	100	334.4361634						
2568	13	168	100	324.4416856						
2569	13	169	100	261.6910078						
2570	13	170	500	297.2926586						
2571	13	171	100	378.5993537						
2572	13	172	100	287.8243008						
2573	13	173	100	444.9210046						
2574	13	174	100	403.9026376						
2575	13	175	500	244.4117975						
2576	13	176	100	348.0739072						
2577	13	177	500	213.7205226						
2578	13	178	100	392.8817444						
2579	13	179	500	221.9355477						
2580	13	180	500	324.9432864						
2581	13	181	100	362.6144112						
2582	13	182	500	180.8824512						
2583	13	183	100	315.1565528						
2584	13	184	500	219.3155127						
2585	13	185	500	304.5910725						
2586	13	186	500	229.1717635						
2587	13	187	100	259.0502111						
2588	13	188	500	110.5504287						
2589	13	189	500	235.0557637						
2590	13	190	100	349.0827683						
2591	13	191	500	325.1569706						
2592	13	192	100	346.2562061						
2593	13	193	500	239.3615597						
2594	13	194	100	459.0875985						
2595	13	195	100	317.6853301						
2596	13	196	500	185.0460569						
2597	13	197	500	133.9878985						
2598	13	198	500	271.4932889						
2599	13	199	100	340.5041444						
2600	13	200	100	352.4136802						
2601	14	1	500	202.4895768						
2602	14	2	500	228.6433607						
2603	14	3	500	219.3797684						
2604	14	4	500	277.149903						
2605	14	5	100	372.0263211						
2606	14	6	100	320.2907112						
2607	14	7	100	350.1088544						
2608	14	8	100	267.7103267						
2609	14	9	100	304.0678132						
2610	14	10	500	264.8973856						
2611	14	11	500	255.4981707						
2612	14	12	500	243.8682064						
2613	14	13	100	363.8343173						
2614	14	14	100	379.1568196						
2615	14	15	100	287.3317646						
2616	14	16	100	356.8087094						
2617	14	17	100	328.5225435						
2618	14	18	500	200.8147885						
2619	14	19	100	306.2360681						
2620	14	20	100	396.3937855						
2621	14	21	500	274.8181044						
2622	14	22	500	181.3156307						
2623	14	23	100	342.961978						
2624	14	24	100	298.363926						
2625	14	25	100	356.8071438						
2626	14	26	100	298.2204384						
2627	14	27	500	245.7468034						
2628	14	28	100	275.4716369						
2629	14	29	500	196.0719679						
2630	14	30	100	428.5446733						
2631	14	31	500	241.3160955						
2632	14	32	500	221.2775805						
2633	14	33	500	318.3918114						
2634	14	34	500	262.4099765						
2635	14	35	500	218.4189987						
2636	14	36	100	409.1044925						
2637	14	37	500	245.8911702						
2638	14	38	500	336.2480179						
2639	14	39	500	267.1398833						
2640	14	40	100	350.3219415						
2641	14	41	100	236.2265151						
2642	14	42	500	238.9773303						
2643	14	43	100	370.8648211						
2644	14	44	500	240.6890183						
2645	14	45	500	261.9141312						
2646	14	46	500	344.0711002						
2647	14	47	100	286.3010698						
2648	14	48	100	261.8595913						
2649	14	49	100	318.9159993						
2650	14	50	500	279.0393916						
2651	14	51	500	261.4917229						
2652	14	52	500	340.7163042						
2653	14	53	100	441.3398458						
2654	14	54	500	234.4486853						
2655	14	55	100	418.1882872						
2656	14	56	100	322.3593264						
2657	14	57	500	384.8155495						
2658	14	58	100	395.5349841						
2659	14	59	500	283.0387386						
2660	14	60	100	281.4611586						
2661	14	61	100	337.3737613						
2662	14	62	500	222.9964345						
2663	14	63	100	402.1949195						
2664	14	64	500	198.3849601						
2665	14	65	100	339.5814336						
2666	14	66	100	295.1304863						
2667	14	67	500	318.1628872						
2668	14	68	500	205.6938241						
2669	14	69	500	259.264366						
2670	14	70	100	341.303141						
2671	14	71	500	217.4283157						
2672	14	72	100	299.97939						
2673	14	73	100	271.7666693						
2674	14	74	100	326.7571585						
